stop_id,stop_name,code,distance,stop_points/0/code,stop_points/0/stop_id,stop_points/0/stop_lat,stop_points/0/stop_lon,stop_points/0/stop_name,stop_points/1/code,stop_points/1/stop_id,stop_points/1/stop_lat,stop_points/1/stop_lon,stop_points/1/stop_name,stop_points/2/code,stop_points/2/stop_id,stop_points/2/stop_lat,stop_points/2/stop_lon,stop_points/2/stop_name,stop_points/3/code,stop_points/3/stop_id,stop_points/3/stop_lat,stop_points/3/stop_lon,stop_points/3/stop_name,stop_points/4/code,stop_points/4/stop_id,stop_points/4/stop_lat,stop_points/4/stop_lon,stop_points/4/stop_name,stop_points/5/code,stop_points/5/stop_id,stop_points/5/stop_lat,stop_points/5/stop_lon,stop_points/5/stop_name
UNIVIN,University and Vine,MTD3356,28994.87,MTD3356,UNIVIN:1,40.116408,-88.204668,University & Vine (NE Corner),MTD3356,UNIVIN:2,40.11612,-88.204837,University & Vine (SE Corner),MTD3356,UNIVIN:4,40.116578,-88.205095,University & Vine (NW Corner),MTD3356,UNIVIN:7,40.115598,-88.205175,University & Vine (SW Far Side),,,,,,,,,,
UNIWLS,University and Willis,MTD5112,13745.49,MTD5112,UNIWLS:3,40.116258,-88.260215,University & Willis (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
UNIWRT,University and Wright,MTD6365,22331.19,MTD6365,UNIWRT:2,40.116187,-88.228913,University & Wright (SE Corner),MTD6365,UNIWRT:3,40.116305,-88.229197,University & Wright (SW Corner),,,,,,,,,,,,,,,,,,,,
URBMEIJ,Urbana Meijer,MTD5053,34543.3,MTD5053,URBMEIJ:1,40.087355,-88.187794,Urbana Meijer (South Side),MTD5053,URBMEIJ:2,40.087435,-88.187894,Urbana Meijer (North Side),,,,,,,,,,,,,,,,,,,,
UWALMART,Urbana Walmart,MTD0127,41431.54,MTD0127,UWALMART:2,40.110467,-88.159994,Urbana Walmart,,,,,,,,,,,,,,,,,,,,,,,,,
VETMED,Vet-Med,MTD5511,25255.08,MTD5511,VETMED:1,40.09263,-88.220422,Vet-Med (Basic Science Building),,,,,,,,,,,,,,,,,,,,,,,,,
VINBKWD,Vine and Burkwood Ct. W.,MTD6100,29242.3,MTD6100,VINBKWD:2,40.09639,-88.204848,Vine & Burkwood Ct. (SE Corner),MTD6100,VINBKWD:4,40.096533,-88.204935,Vine & Burkwood Ct. (West Side),,,,,,,,,,,,,,,,,,,,
VINCO,Vine and Colorado,MTD4757,29368.07,MTD4757,VINCO:2,40.094597,-88.204807,Vine & Colorado (SE Corner),MTD4757,VINCO:4,40.094748,-88.204893,Vine & Colorado (West Side),,,,,,,,,,,,,,,,,,,,
VINELM,Vine and Elm,MTD2270,16969.62,MTD2270,VINELM:1,40.122166,-88.250063,Vine & Elm (NE Corner),MTD2270,VINELM:3,40.122131,-88.25034,Vine & Elm (SW Corner),,,,,,,,,,,,,,,,,,,,
VINEMI,Vine and Michigan,MTD0982,28984.16,MTD0982,VINEMI:4,40.102072,-88.205013,Vine & Michigan (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
VINFRLN,Vine and Fairlawn,MTD6167,28991,MTD6167,VINFRLN:1,40.10378,-88.20474,Vine & Fairlawn (NE Corner),MTD6167,VINFRLN:6,40.103738,-88.204327,Vine & Fairlawn (SE Far Side),,,,,,,,,,,,,,,,,,,,
VINGHF,Vine and George Huff,MTD2325,29631.13,MTD2325,VINGHF:2,40.090985,-88.20476,Vine & George Huff (SE Corner),MTD2325,VINGHF:4,40.091173,-88.204838,Vine & George Huff (NW Corner),,,,,,,,,,,,,,,,,,,,
VINGRN,Vine and Green,MTD7423,28935.75,MTD7423,VINGRN:1,40.110863,-88.204788,Vine & Green (NE Corner),MTD7423,VINGRN:2,40.11066,-88.204855,Vine & Green (SE Corner),MTD7423,VINGRN:4,40.110888,-88.205072,Vine & Green (NW Corner),MTD7423,VINGRN:6,40.110747,-88.204477,Vine & Green (SE Far Side),,,,,,,,,,
VINHLMS,Vine and Holmes,MTD3464,29830.29,MTD3464,VINHLMS:2,40.08874,-88.204715,Vine & Holmes (East Side),MTD3464,VINHLMS:4,40.088827,-88.204837,Vine & Holmes (NW Corner),,,,,,,,,,,,,,,,,,,,
VINHRIS,Vine and Harris,MTD5553,16224.11,MTD5553,VINHRIS:1,40.122175,-88.252998,Vine & Harris (NE Corner),MTD5553,VINHRIS:4,40.12223,-88.25316,Vine & Harris (NW Corner),,,,,,,,,,,,,,,,,,,,
VINIL,Vine and Illinois,MTD3100,28886.69,MTD3100,VINIL:2,40.109148,-88.204817,Vine & Illinois (SE Corner),MTD3100,VINIL:4,40.109402,-88.205028,Vine & Illinois (NW Corner),,,,,,,,,,,,,,,,,,,,
VINMCNLY,Vine and McKinley,MTD3621,13762.51,MTD3621,VINMCNLY:1,40.122228,-88.262543,Vine & McKinley (NW Corner),MTD3621,VINMCNLY:6,40.122165,-88.262308,Vine & McKinley (SE Far Side),,,,,,,,,,,,,,,,,,,,
VINMFRD,Vine and Mumford,MTD4043,29475.42,MTD4043,VINMFRD:2,40.092812,-88.204797,Vine & Mumford (SE Corner),MTD4043,VINMFRD:4,40.093285,-88.204862,Vine & Mumford (NW Corner),,,,,,,,,,,,,,,,,,,,
VINMHRY,Vine and McHenry,MTD2245,30236.29,MTD2245,VINMHRY:2,40.087313,-88.203575,Vine & McHenry (SE Corner),MTD2245,VINMHRY:4,40.087488,-88.203868,Vine & McHenry (NW Corner),,,,,,,,,,,,,,,,,,,,
VINOR,Vine and Oregon,MTD5151,28895.3,MTD5151,VINOR:2,40.107587,-88.204858,Vine & Oregon (SE Corner),MTD5151,VINOR:4,40.10772,-88.204973,Vine & Oregon (NW Corner),,,,,,,,,,,,,,,,,,,,
VINSCVL,Vine and Scovill,MTD6367,30948.13,MTD6367,VINSCVL:2,40.085165,-88.201767,Vine & Scovill (SE Corner),MTD6367,VINSCVL:4,40.085343,-88.201975,Vine & Scovill (NW Corner),,,,,,,,,,,,,,,,,,,,
VINWASH,washington and br,MTD1317,28853.94,MTD1317,VINWASH:2,40.105462,-88.204932,Vine & Washington (SE Corner),MTD1317,VINWASH:3,40.105537,-88.205178,Vine & Washington (SW Corner),MTD1317,VINWASH:4,40.105698,-88.205033,Vine & Washington (NW Corner),,,,,,,,,,,,,,,
VINWLS,Vine and Willis,MTD4120,14318.84,MTD4120,VINWLS:1,40.122193,-88.26016,Vine & Willis (NE Corner),MTD4120,VINWLS:3,40.122158,-88.260412,Vine & Willis (SW Corner),,,,,,,,,,,,,,,,,,,,
VINWTR,Vine and Water,MTD3105,28880.6,MTD3105,VINWTR:2,40.113398,-88.204862,Vine & Water (SE Corner),MTD3105,VINWTR:4,40.113638,-88.205098,Vine & Water (NW Corner),,,,,,,,,,,,,,,,,,,,
VKINGN,Viking North,MTD5115,27163.27,MTD5115,VKINGN:1,40.152499,-88.229758,Viking North (South Side),,,,,,,,,,,,,,,,,,,,,,,,,
VKINGS,Viking South,MTD7455,26649.04,MTD7455,VKINGS:2,40.149833,-88.229556,Viking South (North Side),,,,,,,,,,,,,,,,,,,,,,,,,
VLRALPN,Valerie and Alpine,MTD6450,8079.34,MTD6450,VLRALPN:2,40.129422,-88.298461,Valerie & Alpine (SE Corner),MTD6450,VLRALPN:3,40.129492,-88.298608,Valerie & Alpine (SW Corner),,,,,,,,,,,,,,,,,,,,
VLRMGHN,Valerie and Meaghan,MTD0001,8137.33,MTD0001,VLRMGHN:1,40.129899,-88.299598,Valerie & Meaghan (NE Corner),MTD0001,VLRMGHN:3,40.129942,-88.299738,Valerie & Meaghan (SW Corner),,,,,,,,,,,,,,,,,,,,
VNCENPLTN,Vance and Napleton,MTD1058,34616.72,MTD1058,VNCENPLTN:4,40.139299,-88.190689,Vance & Napleton (NW Corner),MTD1058,VNCENPLTN:8,40.138951,-88.191203,Vance & Napleton (NW Far Side),,,,,,,,,,,,,,,,,,,,
VTKNCH,Vermont and Kinch,MTD0560,35596.47,MTD0560,VTKNCH:2,40.100253,-88.18131,Vermont & Kinch (SE Corner),MTD0560,VTKNCH:4,40.10042,-88.181415,Vermont & Kinch (NW Corner),,,,,,,,,,,,,,,,,,,,
WALMART,Champaign Walmart,MTD1374,20673.74,MTD1374,WALMART:2,40.148355,-88.25558,Champaign Walmart (East Shelter),,,,,,,,,,,,,,,,,,,,,,,,,
WASH2ND,Washington and Second,MTD2040,20327.03,MTD2040,WASH2ND:2,40.119932,-88.237068,Washington & Second (SE Corner),MTD2040,WASH2ND:7,40.119822,-88.237138,Washington & Second (SW Far Side),,,,,,,,,,,,,,,,,,,,
WASH3RD,Washington and Third,MTD3337,20764.83,MTD3337,WASH3RD:3,40.119992,-88.235532,Washington & Third (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
WASH4TH,Washington and Fourth,MTD2062,21250.77,MTD2062,WASH4TH:1,40.120092,-88.233643,Washington & Fourth (NE Corner),MTD2062,WASH4TH:3,40.119993,-88.233875,Washington & Fourth (SW Corner),,,,,,,,,,,,,,,,,,,,
WASHBDWY,Washington and Broadway,MTD7577,28249.45,MTD7577,WASHBDWY:3,40.105513,-88.207408,Washington & Broadway (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
WASHCSQR,Washington and Country Squire,MTD0415,34266.11,MTD0415,WASHCSQR:1,40.105728,-88.185558,Washington & Country Squire (North Side),,,,,,,,,,,,,,,,,,,,,,,,,
WASHKNCH,Washington and Kinch,MTD2215,35466.39,MTD2215,WASHKNCH:1,40.105763,-88.181228,Washington & Kinch (North Side),MTD2215,WASHKNCH:2,40.105547,-88.181408,Washington & Kinch (SE Corner),MTD2215,WASHKNCH:3,40.105628,-88.181672,Washington & Kinch (SW Corner),MTD2215,WASHKNCH:6,40.105626,-88.180929,Washington & Kinch (SE Far Side),MTD2215,WASHKNCH:8,40.105758,-88.181788,Washington & Kinch (NW Far Side),,,,,
WASHLNR,Washington and Lanore,MTD3504,33998.59,MTD3504,WASHLNR:1,40.105728,-88.186548,Washington & Lanore (North Side),MTD3504,WASHLNR:3,40.105608,-88.186817,Washington & Lanore (SW Corner),,,,,,,,,,,,,,,,,,,,
WASHLRMN,Washington and Lierman,MTD7344,33464.67,MTD7344,WASHLRMN:1,40.105738,-88.188513,Washington & Lierman (NE Corner),MTD7344,WASHLRMN:2,40.105483,-88.188642,Washington & Lierman (SE Corner),MTD7344,WASHLRMN:6,40.105606,-88.188064,Washington & Lierman (SE Far Side),MTD7344,WASHLRMN:7,40.105375,-88.188745,Washington & Lierman (SW Far Side),,,,,,,,,,
WASHMCRTR,Washington and MacArthur,MTD6273,38617.92,MTD6273,WASHMCRTR:4,40.105937,-88.170127,Washington & MacArthur (NW Corner),MTD6273,WASHMCRTR:5,40.10608,-88.170087,Washington & MacArthur (NE Far Side),,,,,,,,,,,,,,,,,,,,
WASHPHLPS,Washington and Phillips,MTD3723,20938.58,MTD3723,WASHPHLPS:1,40.120073,-88.234918,Washington & Phillips (NE),,,,,,,,,,,,,,,,,,,,,,,,,
WASHRAIN,Washington and Rainbow View,MTD1154,34534.28,MTD1154,WASHRAIN:1,40.105742,-88.184597,Washington & Rainbow View (North Side),MTD1154,WASHRAIN:3,40.105603,-88.184925,Washington & Rainbow View (SW Corner),,,,,,,,,,,,,,,,,,,,
WASHSCWD,Washington and Scottswood,MTD1601,37659.17,MTD1601,WASHSCWD:1,40.105842,-88.173397,Washington & Scottswood (NE Corner),MTD1601,WASHSCWD:3,40.10578,-88.17368,Washington & Scottswood (SW Corner),MTD1601,WASHSCWD:4,40.105928,-88.173602,Washington & Scottswood (NW Corner),MTD1601,WASHSCWD:5,40.106052,-88.173513,Washington & Scottswood (NE Far Side),,,,,,,,,,
WASHSMITH,Washington and Smith,MTD7213,36743.97,MTD7213,WASHSMITH:2,40.105613,-88.176687,Washington & Smith (SE Corner),MTD7213,WASHSMITH:3,40.105677,-88.176992,Washington & Smith (SW Corner),,,,,,,,,,,,,,,,,,,,
WASHTIM,Washington and Timothy Tr.,MTD6570,36374.67,MTD6570,WASHTIM:1,40.105788,-88.178015,Washington & Timothy Tr. (North Side),MTD6570,WASHTIM:3,40.10566,-88.178305,Washington & Timothy Tr. (SW Corner),,,,,,,,,,,,,,,,,,,,
WDFLDABT,Woodfield and Arbour Town Place,MTD5421,21243.02,MTD5421,WDFLDABT:2,40.071552,-88.249743,Woodfield & Arbor Town (SE Corner),MTD5421,WDFLDABT:7,40.071263,-88.249864,Woodfield & Arbor Town (SW Far Side),,,,,,,,,,,,,,,,,,,,
WDFLDCTS,Woodfield and Curtis Road,MTD0173,21666.82,MTD0173,WDFLDCTS:4,40.069145,-88.250317,Woodfield & Curtis (NW Corner),MTD0173,WDFLDCTS:5,40.069558,-88.250216,Woodfield & Curtis (NE Far Side),,,,,,,,,,,,,,,,,,,,
WDGWDTMGT,Wedgewood and Timbergate,MTD2157,12693.88,MTD2157,WDGWDTMGT:2,40.076898,-88.289668,Wedgewood & Timbergate (SE Corner),MTD2157,WDGWDTMGT:3,40.076997,-88.289792,Wedgewood & Timbergate (SW Corner),,,,,,,,,,,,,,,,,,,,
WDSR,Windsor Rd,MTD7332,12237.97,MTD7332,WDSR:1,40.083677,-88.279082,Windsor Rd. (South Side),MTD7332,WDSR:2,40.083812,-88.27911,Windsor Rd. (North Side),,,,,,,,,,,,,,,,,,,,
WDSRBA,Windsor and Bel-Aire,MTD3401,18302.89,MTD3401,WDSRBA:1,40.083633,-88.251548,Windsor & Bel-Aire (NE Corner),MTD3401,WDSRBA:3,40.08349,-88.251801,Windsor & Bel-Aire (SW Corner),,,,,,,,,,,,,,,,,,,,
WDSRBKSR,Windsor and Brookshire,MTD6402,13777.04,MTD6402,WDSRBKSR:1,40.083753,-88.271352,Windsor & Brookshire (NE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
WDSRBLDR,Windsor and Boulder,MTD6591,34748.05,MTD6591,WDSRBLDR:3,40.083741,-88.188288,Windsor & Boulder (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
WDSRCCS,Windsor at Christie Clinic,MTD0655,12563.73,MTD0655,WDSRCCS:1,40.083643,-88.277463,Christie Clinic (South Side),,,,,,,,,,,,,,,,,,,,,,,,,
WDSRCHHL,Windsor and Cherry Hills,MTD2401,10436.61,MTD2401,WDSRCHHL:1,40.083917,-88.289992,Windsor & Cherry Hills (NE Corner),MTD2401,WDSRCHHL:2,40.083752,-88.289948,Windsor & Cherry Hills (SE Corner),MTD2401,WDSRCHHL:3,40.083855,-88.2902,Windsor & Cherry Hills (SW Corner),,,,,,,,,,,,,,,
WDSRCLSL,WIndsor and Carlisle,MTD0435,14375.09,MTD0435,WDSRCLSL:1,40.083743,-88.268512,Windsor & Carlisle (NE Corner),MTD0435,WDSRCLSL:3,40.08361,-88.268742,Windsor & Carlisle (South Side),,,,,,,,,,,,,,,,,,,,
WDSRCLV,Windsor at Clark Lindsey Village,MTD5722,29747.05,MTD5722,WDSRCLV:1,40.083643,-88.20696,Clark Lindsey Village (South Side),MTD5722,WDSRCLV:2,40.083833,-88.206985,Clark Lindsey Village (North Side),,,,,,,,,,,,,,,,,,,,
WDSRDNCN,Windsor and Duncan,MTD2526,9743.3,MTD2526,WDSRDNCN:1,40.083973,-88.294988,Windsor & Duncan (NE Corner),MTD2526,WDSRDNCN:2,40.083799,-88.295121,Windsor & Duncan (SE Corner),MTD2526,WDSRDNCN:3,40.08389,-88.29538,Windsor & Duncan (SW Corner),MTD2526,WDSRDNCN:4,40.084088,-88.295188,Windsor & Duncan (NW Corner),MTD2526,WDSRDNCN:6,40.083888,-88.294753,Windsor & Duncan (SE Far Side),,,,,
WDSRFNY,Windsor and Phinney,MTD6506,13146.6,MTD6506,WDSRFNY:1,40.083768,-88.274405,Windsor & Phinney (NE Corner),MTD6506,WDSRFNY:3,40.083645,-88.27454,Windsor & Phinney (South Side),,,,,,,,,,,,,,,,,,,,
WDSRFRMNGTN,Windsor and Farmington,MTD5381,8986.38,MTD5381,WDSRFRMNGTN:1,40.08412,-88.310698,Windsor & Farmington (NE Corner),MTD5381,WDSRFRMNGTN:3,40.084061,-88.311057,Windsor & Farmington (SW Corner),,,,,,,,,,,,,,,,,,,,
WDSRGLN,Windsor and Galen,MTD7339,15728.85,MTD7339,WDSRGLN:1,40.083702,-88.262305,Windsor & Galen (NE Corner),MTD7339,WDSRGLN:3,40.083538,-88.262784,Windsor & Galen (SW Corner),MTD7339,WDSRGLN:4,40.083783,-88.26257,Windsor & Galen (NW Corner),MTD7339,WDSRGLN:5,40.084177,-88.262475,Windsor & Galen (NE Far Side),MTD7339,WDSRGLN:6,40.08355,-88.26184,Windsor & Galen (SE Far Side),,,,,
WDSRJDN,Windsor and Jordan,MTD4345,11960.48,MTD4345,WDSRJDN:3,40.083692,-88.280682,Windsor & Jordan (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
WDSRLKWD,Windsor and Lakewood,MTD3374,9947.74,MTD3374,WDSRLKWD:1,40.083937,-88.293357,Windsor & Lakewood (NE Corner),MTD3374,WDSRLKWD:3,40.083895,-88.293587,Windsor & Lakewood (SW Corner),,,,,,,,,,,,,,,,,,,,
WDSRLYN,Windsor and Lynn,MTD5531,32547.57,MTD5531,WDSRLYN:1,40.083845,-88.196397,Windsor & Lynn (NE Corner),MTD5531,WDSRLYN:3,40.083715,-88.19653,Windsor & Lynn (SW Corner),,,,,,,,,,,,,,,,,,,,
WDSRMLRS,Windsor and Melrose,MTD3147,17543.83,MTD3147,WDSRMLRS:1,40.083643,-88.254695,Windsor & Melrose (NE Corner),MTD3147,WDSRMLRS:3,40.08352,-88.25495,Windsor & Melrose (SW Corner),,,,,,,,,,,,,,,,,,,,
WDSRMYPK,Windsor and Morrissey Park Dr.,MTD7524,14938.77,MTD7524,WDSRMYPK:1,40.083713,-88.266062,Windsor & Morrissey Park (North Side),MTD7524,WDSRMYPK:3,40.08358,-88.266093,Windsor & Morrissey Park (South Side),,,,,,,,,,,,,,,,,,,,
WDSRMYRA,Windsor and Myra Ridge,MTD7160,35518.09,MTD7160,WDSRMYRA:3,40.083792,-88.185417,Windsor & Myra Ridge (SW Corner),MTD7160,WDSRMYRA:5,40.085001,-88.185287,Windsor & Myra Ridge (NE Far Side),MTD7160,WDSRMYRA:9,40.083954,-88.185406,Windsor & Myra Ridge (NW),,,,,,,,,,,,,,,
WDSRPSPCT,Windsor and Prospect,MTD2641,16901.76,MTD2641,WDSRPSPCT:1,40.083682,-88.257182,Windsor & Prospect (NE Corner),MTD2641,WDSRPSPCT:2,40.083437,-88.257408,Windsor & Prospect (SE Corner),MTD2641,WDSRPSPCT:3,40.083537,-88.257793,Windsor & Prospect (SW Corner),MTD2641,WDSRPSPCT:4,40.083786,-88.257973,Windsor & Prospect (NW Corner),,,,,,,,,,
WDSRSCTDL,Windsor and Scottsdale,MTD7522,10736.39,MTD7522,WDSRSCTDL:1,40.083877,-88.287642,Windsor & Scottsdale (NE Corner),MTD7522,WDSRSCTDL:3,40.08381,-88.28791,Windsor & Scottsdale (SW Corner),,,,,,,,,,,,,,,,,,,,
WDSRSTLW,Windsor and Stillwater,MTD3443,14720.48,MTD3443,WDSRSTLW:1,40.083726,-88.266911,Windsor & Stillwater (NE Corner),MTD3443,WDSRSTLW:3,40.083577,-88.26722,Windsor & Stillwater (SW Corner),,,,,,,,,,,,,,,,,,,,
WDSRVIN,Windsor and Vine,MTD5295,31234.54,MTD5295,WDSRVIN:1,40.083848,-88.20138,Windsor & Vine (NE Corner),MTD5295,WDSRVIN:4,40.083947,-88.201725,Windsor & Vine (NW Corner),MTD5295,WDSRVIN:5,40.084108,-88.201507,Windsor & Vine (NE Far Side),MTD5295,WDSRVIN:6,40.083681,-88.200687,Windsor & Vine (South Side),,,,,,,,,,
WDSRVLGGRN,Windsor and Village Green,MTD7340,9641.73,MTD7340,WDSRVLGGRN:1,40.084007,-88.296083,Windsor & Village Green (NE Corner),MTD7340,WDSRVLGGRN:3,40.083883,-88.296328,Windsor & Village Green (SW Corner),,,,,,,,,,,,,,,,,,,,
WDSRVYBK,Windsor and Valleybrook,MTD4160,9255.13,MTD4160,WDSRVYBK:1,40.084025,-88.300323,Windsor & Valleybrook (NE Corner),MTD4160,WDSRVYBK:3,40.083954,-88.300598,Windsor & Wendover (SW Corner),,,,,,,,,,,,,,,,,,,,
WDSRWEST,Windsor West Apts,MTD3274,9815.5,MTD3274,WDSRWEST:2,40.081749,-88.308739,Windsor West Apts,,,,,,,,,,,,,,,,,,,,,,,,,
WDSRWIND,Windsor and Windward Blvd.,MTD1164,13916.36,MTD1164,WDSRWIND:3,40.083612,-88.271073,Windsor & Windward (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
WDSRWNCH,Windsor and Winchester,MTD3511,11798.05,MTD3511,WDSRWNCH:1,40.083802,-88.281208,Windsor & Winchester (NE Corner),MTD3511,WDSRWNCH:4,40.083847,-88.281343,Windsor & Winchester (NW Corner),,,,,,,,,,,,,,,,,,,,
WESTGATE,Westgate Apts.,MTD4446,11605.24,MTD4446,WESTGATE:1,40.12734,-88.27471,Westgate Apts. (South Side),MTD4446,WESTGATE:2,40.127468,-88.275017,Westgate Apts. (North Side),,,,,,,,,,,,,,,,,,,,
WHITESTR,White Street Mid-Block,MTD4838,21188.34,MTD4838,WHITESTR:1,40.114388,-88.232982,White Street Mid-Block (South Side),MTD4838,WHITESTR:2,40.114457,-88.23282,White Street Mid-Block (North Side),,,,,,,,,,,,,,,,,,,,
WHT1ST,White and First,MTD3364,19577.38,MTD3364,WHT1ST:1,40.114402,-88.238602,White & First (NE Corner),MTD3364,WHT1ST:2,40.114307,-88.238663,White & First (SE Corner),,,,,,,,,,,,,,,,,,,,
WHT2ND,White and Second,MTD4655,20058.25,MTD4655,WHT2ND:1,40.114422,-88.237048,White & Second (NE Corner),MTD4655,WHT2ND:3,40.114375,-88.236813,White & Second (SE Far Side),,,,,,,,,,,,,,,,,,,,
WHTWRT,White and Wright,MTD4551,22263.18,MTD4551,WHTWRT:2,40.114438,-88.228912,White & Wright (SE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
WILLOWBKR,Willow and Baker,MTD5921,31197.56,MTD5921,WILLOWBKR:2,40.131435,-88.200679,Willow & Baker (East Side),MTD5921,WILLOWBKR:4,40.131573,-88.200728,Willow & Baker (NW Corner),,,,,,,,,,,,,,,,,,,,
WILLOWKNYN,Willow and Kenyon,MTD0815,31453.66,MTD0815,WILLOWKNYN:2,40.134104,-88.200694,Willow & Kenyon (SE Corner),MTD0815,WILLOWKNYN:7,40.1341,-88.200787,Willow & Kenyon (SW Far Side),,,,,,,,,,,,,,,,,,,,
WINDATMWD,Windward and Autumnwood,MTD8386,14131.92,MTD8386,WINDATMWD:2,40.082539,-88.270958,Windward & Autumnwood (East Side),MTD8386,WINDATMWD:4,40.082676,-88.271011,Windward & Autumnwood (NW Corner),,,,,,,,,,,,,,,,,,,,
WINDCNTYSD,Windward and Countryside,MTD3487,14844.45,MTD3487,WINDCNTYSD:4,40.080479,-88.270226,Windward & Countryside (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
WINDPT,Windward Point,MTD8268,14626.14,MTD8268,WINDPT:2,40.080921,-88.2705,Windward Point,MTD8268,WINDPT:4,40.080959,-88.270691,Windward Point,,,,,,,,,,,,,,,,,,,,
WINDWTRFD,Windward and Waterford,MTD2004,15091.64,MTD2004,WINDWTRFD:2,40.079403,-88.270065,Windward & Waterford (SE Corner),MTD2004,WINDWTRFD:4,40.079571,-88.270172,Windward & Waterford (NW Corner),,,,,,,,,,,,,,,,,,,,
WLDFLRTRLWY,Wildflower and Trailway,MTD2841,5981.67,MTD2841,WLDFLRTRLWY:1,40.124775,-88.312488,Wildflower & Trailway (NE Corner),MTD2841,WLDFLRTRLWY:3,40.124713,-88.312698,Wildflower & Trailway (SW Corner),,,,,,,,,,,,,,,,,,,,
WLLWBESN,Willow and Beason,MTD3841,31881.08,MTD3841,WLLWBESN:2,40.138312,-88.200779,Willow & Beason (East Side),,,,,,,,,,,,,,,,,,,,,,,,,
WLMBRNTWD,William and Brentwood,MTD3537,2913.13,MTD3537,WLMBRNTWD:1,40.106152,-88.298553,William & Brentwood (NE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
WLMCENT,William and Centennial,MTD6332,5042.48,MTD6332,WLMCENT:1,40.106061,-88.290599,William & Centennial (NE Corner),MTD6332,WLMCENT:3,40.106002,-88.290848,William & Centennial (SW Corner),,,,,,,,,,,,,,,,,,,,
WLMDNCN,William and Duncan,MTD5402,3787.52,MTD5402,WLMDNCN:1,40.10606,-88.295207,William & Duncan (NE Corner),MTD5402,WLMDNCN:4,40.106132,-88.295417,William & Duncan (NW Corner),,,,,,,,,,,,,,,,,,,,
WLMGLDVW,William and Goldenview,MTD6453,2011.23,MTD6453,WLMGLDVW:1,40.106197,-88.302015,William & Goldenview (NE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
WLMKNWD,William and Kenwood,MTD6234,6306.73,MTD6234,WLMKNWD:4,40.106347,-88.286067,William & Kenwood (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
WLMOKCRST,William and Oakcrest,MTD7574,4550.8,MTD7574,WLMOKCRST:1,40.106036,-88.292433,William & Oakcrest (NE Corner),MTD7574,WLMOKCRST:3,40.105959,-88.292631,William & Oakcrest (SW Corner),,,,,,,,,,,,,,,,,,,,
WLNTCLMBA,Walnut and Columbia,MTD4677,19306.74,MTD4677,WLNTCLMBA:2,40.120998,-88.241175,Walnut & Columbia (SE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
WLNTLGN,Walnut and Logan,MTD4276,18419.23,MTD4276,WLNTLGN:1,40.115347,-88.242925,Walnut & Logan (NE Corner),MTD4276,WLNTLGN:2,40.1152,-88.243054,Walnut & Logan (SE Corner),,,,,,,,,,,,,,,,,,,,
WLNTUNI,Walnut and University,MTD2674,18571.24,MTD2674,WLNTUNI:2,40.116194,-88.242639,Walnut & University (SE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
WLNTWASH,Walnut and Washington,MTD6176,19158.53,MTD6176,WLNTWASH:2,40.119785,-88.241188,Walnut & Washington (SE Corner),MTD6176,WLNTWASH:8,40.119973,-88.241582,Walnut & Washington (NW Far Side),,,,,,,,,,,,,,,,,,,,
WLRW,Bradley at WLRW,MTD2345,8715.83,MTD2345,WLRW:1,40.127497,-88.289315,Bradley at WLRW (South Side),MTD2345,WLRW:2,40.127633,-88.289437,Bradley at WLRW (North Side),,,,,,,,,,,,,,,,,,,,
WMBGGH,Williamsburg and Garden Hills Lane,MTD3527,12856.83,MTD3527,WMBGGH:1,40.131067,-88.272768,Williamsburg & Garden Hills (NE Corner),MTD3527,WMBGGH:3,40.130975,-88.272938,Williamsburg & Garden Hills (SW Corner),,,,,,,,,,,,,,,,,,,,
WMBGSMLN,Williamsburg and Summerlin,MTD4132,13073.44,MTD4132,WMBGSMLN:2,40.130042,-88.270863,Williamsburg & Summerlin (SE Corner),MTD4132,WMBGSMLN:4,40.130203,-88.271027,Williamsburg & Summerlin (NW Corner),,,,,,,,,,,,,,,,,,,,
WMBGSTRG,Williamsburg and Summit Ridge,MTD2227,12179.89,MTD2227,WMBGSTRG:1,40.130972,-88.275863,Williamsburg & Summit Ridge (NE Corner),MTD2227,WMBGSTRG:3,40.13092,-88.276068,Williamsburg & Summit Ridge (SW Corner),,,,,,,,,,,,,,,,,,,,
WNCHBKHVN,Winchester and Brookhaven,MTD7653,8974.88,MTD7653,WNCHBKHVN:2,40.09316,-88.283332,Winchester & Brookhaven (SE Corner),MTD7653,WNCHBKHVN:4,40.093207,-88.28359,Winchester & Brookhaven (NW Corner),,,,,,,,,,,,,,,,,,,,
